dlnickel_21_d11

-0.026370905920229504
0.050396266189119744
0.10189137359590994
-0.055294266340910168
0.063784119192510144
0.058552041970001408
-0.11408533587953152
0.13580223940290992
-0.028076614601388884
0.14858437320233974
-0.14551365039219988
-0.043321904273909696
0.082560581363539504
-0.033894487474569244
-0.069951806593611112
-0.00344124804705892
0.0066563070104290744
0.025437672514300404
0.11455283055913946
-0.055411205543100192
0.1387925168981301
-0.0359663984691192
0.11566593474169906
0.03208273081737012
-0.0034634428897994952
0.02008533082303998
0.008068840219959128
0.13971630167075056
-0.033203833954230432
-0.12213591831192972
-0.11407436433560036
0.050657905532681016
-0.1105739404918502
0.006127753892050336
-0.05746961815876972
0.1296466799500191
0.027809993198470552
0.051836451189229752
-0.079091188489380576
0.01451561902527132
0.041998821843989728
0.070758884738788552
0.1871095483598708
0.02007903313167958
-0.043955649002230144
-0.16346703317477918
0.014633139962139552
-0.11305299653287016
-0.06401743109150004
-0.0086179938151502704
0.043277381752560016
0.040586293441730704
0.025713925959999884
0.011904970785250768
0.084778890437268832
0.010483507418291182
0.023136063121839356
0.0907111994893004
0.025240151053010252
0.041075438695889584
0.02931064402213046
-0.085965767941280192
0.076932519972398688
0.031460771158631216
0.014254207388230356
0.0096194409844994048
-0.022485712664229496
-0.01357956084443046
0.061059440950270272
0.035032910377278624
0.043293000988690264
0.055316369895120232
0.065210894001900496
0.3409314312854992
-0.033666420886699912
-0.11498396439609948
-0.20251770338509976
-0.02428349918289996
-0.11857117862363076
0.06130615198716072
0.012315351829789378
0.21201284210728132
0.11319533512529922
