dlble_19

-0.10620905198366514
0.03667077552000908
-0.0082169731022814224
0.083843548433192976
-0.056177015715054072
0.06373563068898136
-0.070176876791838264
0.036483031005364984
0.032186686495901284
-0.022884293833588032
0.036367644170875128
-0.014992784586141284
0.039975715076650432
-0.046036339688341424
0.022540398319410572
-0.008955283729103592
0.056825191577617672
-0.04786990784851408
-0.077198810857274752
0.06373563068898136
-0.024391453124160024
-0.015552413007484666
-0.0031397200046674456
-0.004728141195945668
0.052319623771447608
-0.01815481028037258
0.027110094009476172
0.082668130105051136
-0.02353049741019486
0.12491595471890804
0.012285166794577584
-0.016000341346440904
-0.01500028125949271
0.01375881617142749
0.0098888321292474048
0.0049079853121920536
-0.055360046272580728
-0.039583003869663184
-0.013550342831107898
0.010854923409436168
-0.027361488011138136
-0.030988395051139152
-0.061966723749199208
0.061966723749199208
0.018427169178165668
0.041271331755404536
0.01736850608164442




































